品目コード	プラント	品目テキスト	保管場所	特殊在庫区分	特殊在庫の評価	特殊在庫番号	保管場所レベルでの品目削除フラグ	ロット番号	基本数量単位	利用可能評価在庫	通貨コード	利用可能値	転送中在庫（保管場所間）	積送/輸送中の値	品質検査中在庫	品質検査値	非利用可能ロットの全在庫合計	制限値	保留在庫	保留在庫値	返品保留在庫	保留返品金額	販売伝票	販売伝票明細	棚番	勘定科目コード	勘定科目名	品目タイプ	滞留日数	評価クラス	評価クラステキスト	調達タイプ	調達タイプテキスト	評価減区分
P0A360901	P300	CK-3609C U01 15A MAIN PCB	3110						PC	       1.000	JPY	              37829	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB11-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A361300	P300	WK-3613   DRIVER/DET.	3110						PC	      32.000	JPY	             363360	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A365901	P300	LK-3659  S01 3ｿ3WACV2 ZNR	3110						PC	       8.000	JPY	              20040	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-1	154000	原材料(自動入力)	HALB	      1	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A367300	P300	IK-3673    DCS PCB	3110						PC	      16.000	JPY	              78496	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB11-5	154000	原材料(自動入力)	HALB	     16	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A367300	P300	IK-3673    DCS PCB	3160						PC	       1.000	JPY	               4906	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			2-2	154000	原材料(自動入力)	HALB	    820	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A367500	P300	IK-3675    ZNR PCB	3110						PC	       1.000	JPY	              12049	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-2	154000	原材料(自動入力)	HALB	     22	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A383000	P300	IK-3830E(F)3KUPS MAIN PCB	3110						PC	       6.000	JPY	             154824	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB09-5	154000	原材料(自動入力)	HALB	   2875	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A383001	P300	IK-3830ES01 5KUPS MAIN(F)	3110						PC	       3.000	JPY	             102744	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB09-5	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A384700	P300	WK-3847B  15Aｴｱﾌﾟﾗ SUB 1	3110						PC	       6.000	JPY	              11802	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A384800	P300	WK-3848B  15Aｴｱﾌﾟﾗ SUB 2	3110						PC	       2.000	JPY	              14224	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A387000	P300	IK-3870D(F)3/5KUPS LCDPCB	3110						PC	       8.000	JPY	              77048	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB09-5	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A387200	P300	IK-3872C       FILTER PCB	3110						PC	       8.000	JPY	             140656	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-1	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A387900	P300	WK-3879A  15Aｴｱﾌﾟﾗ MAIN2	3110						PC	       6.000	JPY	              51126	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A389900	P300	WK-3899   15Aｴｱﾌﾟﾗ MAIN1	3110						PC	       2.000	JPY	              22988	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A390000	P300	WK-3900   15Aｴｱﾌﾟﾗ CTL	3110						PC	       6.000	JPY	              57936	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A396907	P300	IK-3969BS07 (F)I-2000CNTR	3110						PC	       4.000	JPY	             154756	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-1	154000	原材料(自動入力)	HALB	   1796	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A402800	P300	WK-4028B 30A ｴｱﾌﾟﾗ MAIN	3110						PC	       2.000	JPY	              28332	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A402900	P300	WK-4029C 30A ｴｱﾌﾟﾗ CTL	3110						PC	      12.000	JPY	              89604	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A403500	P300	WK-4035A 30A ｴｱﾌﾟﾗ PANEL	3110						PC	       5.000	JPY	              12340	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A403800	P300	WK-4038A 30A ｴｱﾌﾟﾗ SEM	3110						PC	       6.000	JPY	              32820	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A421500	P300	GK-4215A  3PFC CONTROL	3110						PC	       7.000	JPY	              61299	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB06-4	154000	原材料(自動入力)	HALB	      8	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A433615	P300	PK-4336C U15 ROHS NEC4K	3110						PC	       6.000	JPY	              62592	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-2	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A433616	P300	PK-4336C U16 ROHS NEC4PFC	3110						PC	       1.000	JPY	           9261.368	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-2	154000	原材料(自動入力)	HALB	   2523	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A440800	P300	MK-4408     200V 2ｼﾞD PCB	3110						PC	       5.000	JPY	               8445	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-1	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A442000	P300	IK-4420      DISPLAY	3110						PC	       1.000	JPY	               1295	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-1	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A446102	P300	IK-4461A S02  SENS PCB	3110						PC	       1.000	JPY	               6909	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB09-3	154000	原材料(自動入力)	HALB	   2055	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A446800	P300	IK-4468A	3140						PC	       1.000	JPY	              16303	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A447100	P300	MK-4471   ｱﾎﾟﾛHK CAP PCB	3110						PC	       3.000	JPY	              18060	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-1	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A447800	P300	CK-4478    10025 OUT-C	3110						PC	       1.000	JPY	               3465	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-1	154000	原材料(自動入力)	HALB	   2978	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A449201	P300	CK-4492C U01 4850  DC-DC	3110						PC	      11.000	JPY	             421520	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-1	154000	原材料(自動入力)	HALB	    317	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A449315	P300	CK-4493BU15CNTL (06.2 JH)	3110						PC	      10.000	JPY	             251250	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB11-3	154000	原材料(自動入力)	HALB	   1256	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A449400	P300	CK-4494   PANEL PCB	3110						PC	      13.000	JPY	              25896	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-1	154000	原材料(自動入力)	HALB	    194	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A451302	P300	CK-4513DU02 4850,27100PFC	3110						PC	       2.000	JPY	              85536	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-2	154000	原材料(自動入力)	HALB	    298	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A451306	P300	CK-4513D U06(U05ﾆﾎﾝｻｸｾｲ)	3110						PC	       7.000	JPY	             257096	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-5	154000	原材料(自動入力)	HALB	    592	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A452108	P300	WK-4521C U08  ROHS(05)	3110						PC	       1.000	JPY	               2066	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A452201	P300	WK-4522A S01 INCHK PLSOUT	3110						PC	       6.000	JPY	              15444	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A453600	P300	CK-4536   RY SEQUENCE PCB	3110						PC	      13.000	JPY	              40183	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB11-4	154000	原材料(自動入力)	HALB	     93	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A453602	P300	CK-4536  S02      RY PCB	3110						PC	       1.000	JPY	           2929.333	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-2	154000	原材料(自動入力)	HALB	    376	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A454000	P300	CK-4540C CPUﾎﾞｰﾄﾞ	3110						PC	       1.000	JPY	              35158	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-2	154000	原材料(自動入力)	HALB	    955	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A454300	P300	CK-4543 ﾂｳｼﾝﾁｭｳｹｲﾎﾞｰﾄﾞ	3110						PC	       1.000	JPY	               4974	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB11-3	154000	原材料(自動入力)	HALB	    967	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A454900	P300	MK-4549C     HKE-C CPU	3110						PC	      19.000	JPY	             170601	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-1	154000	原材料(自動入力)	HALB	   1011	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A455600	P300	MK-4556C     HK-C MOTHER	3110						PC	      23.000	JPY	             119577	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-2	154000	原材料(自動入力)	HALB	   2481	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A455700	P300	MK-4557A     HKD/E-C TERM	3110						PC	       4.000	JPY	               5457	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-1	154000	原材料(自動入力)	HALB	    200	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A456000	P300	MK-4560B     HK-C 0.8KW	3110						PC	       2.000	JPY	              15438	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-2	154000	原材料(自動入力)	HALB	   2481	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A459000	P300	IK-4590    ﾘﾚｰPCB-CVCFﾖｳ	3110						PC	       4.000	JPY	              28156	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-4	154000	原材料(自動入力)	HALB	     16	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A459000	P300	IK-4590    ﾘﾚｰPCB-CVCFﾖｳ	3160						PC	       1.000	JPY	               7039	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			2-3	154000	原材料(自動入力)	HALB	    870	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A459001	P300	IK-4590S01  ﾘﾚｰPCB-CVCFﾖｳ	3110						PC	      12.000	JPY	              85356	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB09-2	154000	原材料(自動入力)	HALB	     16	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A459001	P300	IK-4590S01  ﾘﾚｰPCB-CVCFﾖｳ	3160						PC	       1.000	JPY	               7113	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			2-3	154000	原材料(自動入力)	HALB	    803	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A459300	P300	CK-4593 ﾘﾚｰﾎﾞｰﾄﾞ	3110						PC	       1.000	JPY	              13630	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	HALB	     22	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A460900	P300	GK-4609 ﾊﾟﾙｽﾄﾗﾝｽ	3110						PC	      12.000	JPY	              42000	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-2	154000	原材料(自動入力)	HALB	   1422	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A462600	P300	MK-4626A    MRT GATE-DRI.	3110						PC	      12.000	JPY	              33996	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-2	154000	原材料(自動入力)	HALB	   2635	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A463400	P300	MK-4634      HKE-C VR	3110						PC	       9.000	JPY	               4860	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-2	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A464000	P300	MK-4640A      MRT SNUBBER	3110						PC	       4.000	JPY	              10132	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-1	154000	原材料(自動入力)	HALB	    261	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A464806	P300	GK-4648AS06 0-60MV/4-20MA	3110						PC	       2.000	JPY	              14264	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-1	154000	原材料(自動入力)	HALB	    192	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A464815	P300	GK-4648AS15   4-20MA/0-5V	3110						PC	       1.000	JPY	               9046	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-3	154000	原材料(自動入力)	HALB	    192	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A466105	P300	IK-4661B S05 RF DC100V	3110						PC	       4.000	JPY	              73740	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB01-1	154000	原材料(自動入力)	HALB	      2	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A466118	P300	IK-4661B U18 RF48V ﾐｴｹﾝ	3110						PC	       1.000	JPY	              13253	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-2	154000	原材料(自動入力)	HALB	   2326	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A467401	P300	IK-4674AU01  JR  INV	3110						PC	       7.000	JPY	              76902	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-1	154000	原材料(自動入力)	HALB	    681	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A467402	P300	IK-4674AS02	3110						PC	       2.000	JPY	              21966	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-2	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A467403	P300	IK-4674AU03	3110						PC	       1.000	JPY	              23302	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-2	154000	原材料(自動入力)	HALB	    668	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A467800	P300	MK-4678C     HK-C 1.5KW	3110						PC	       2.000	JPY	              22908	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-2	154000	原材料(自動入力)	HALB	   2564	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A467801	P300	MK-4678C S01 HK-C 3.0KW	3110						PC	       8.000	JPY	              93976	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A468400	P300	MK-4684      PWM CTRL	3110						PC	       8.000	JPY	              30456	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A468407	P300	MK-4684  S07 PWM CTRL +TD	3110						PC	       5.000	JPY	              19035	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A468412	P300	MK-4684  S12 600A CTRL	3110						PC	       7.000	JPY	              26642	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A469900	P300	MK-4699 (F)  ﾃﾊｲﾁｭｳｲ	3110						PC	       3.000	JPY	              66261	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A469901	P300	MK-4699U01 (F)	3110						PC	       2.000	JPY	              44182	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-3	154000	原材料(自動入力)	HALB	   2245	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A470300	P300	IK-4703A  CPU PCB	3110						PC	       2.000	JPY	              23300	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-1	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A470800	P300	PK-4708A PWM CONTROL PCB	3110						PC	       1.000	JPY	              13239	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-2	154000	原材料(自動入力)	HALB	    445	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A471402	P300	IK-4714S02  DC200V,300V	3110						PC	       1.000	JPY	              13427	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-1	154000	原材料(自動入力)	HALB	    211	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A471500	P300	IK-4715A CVCF SL 100V	3110						PC	       1.000	JPY	               2046	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-1	154000	原材料(自動入力)	HALB	    211	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A472700	P300	IK-4727 CVCF DC400V	3110						PC	       6.000	JPY	              77022	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB03-4	154000	原材料(自動入力)	HALB	      2	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A473600	P300	MK-4736B       MRT MOTHER	3110						PC	       1.000	JPY	               6744	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A480001	P300	MK-4800A S01 HK-C SNUBBER	3110						PC	       2.000	JPY	               2442	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-4	154000	原材料(自動入力)	HALB	   1180	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A487300	P300	MK-4873  IGBT SUNABA PCB	3110						PC	       1.000	JPY	               4404	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-4	154000	原材料(自動入力)	HALB	   2476	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A487400	P300	MK-4874         CON. PCB1	3110						PC	       1.000	JPY	               1422	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-4	154000	原材料(自動入力)	HALB	   2476	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A487500	P300	MK-4875         CON. PCB2	3110						PC	       1.000	JPY	               1022	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-4	154000	原材料(自動入力)	HALB	   2476	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A487800	P300	MK-4878A  RC SUNABA PCB	3110						PC	      12.000	JPY	              12864	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-4	154000	原材料(自動入力)	HALB	   2476	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A488100	P300	WK-4881      PILOT SW2	3110						PC	       2.000	JPY	              20870	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A488600	P300	CK-4886   48V100 PFC IGBT	3110						PC	       3.000	JPY	              29148	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-2	154000	原材料(自動入力)	HALB	     89	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A488800	P300	CK-4888B 48V100 PFC MAIN	3110						PC	       1.000	JPY	              32151	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-2	154000	原材料(自動入力)	HALB	    376	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A490901	P300	PK-4909B U01 ROHS(00) FIL	3110						PC	       6.000	JPY	              34842	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-3	154000	原材料(自動入力)	HALB	   3039	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A491602	P300	WK-4916 C U02 2_IGBT_PCB	3110						PC	       4.000	JPY	            9231.36	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-5	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A494000	P300	WK-4940A  PANEL PCB	3110						PC	       2.000	JPY	               7518	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-5	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A494209	P300	PK-4942B U09 ROHS(06) CDF	3110						PC	       7.000	JPY	              48237	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A494214	P300	PK-4942B U14 ROHS(13) RC1	3110						PC	       2.000	JPY	               5408	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-3	154000	原材料(自動入力)	HALB	   2791	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A496104	P300	WK-4961B U04 ROHS(03)MAIN	3110						PC	       4.000	JPY	          38861.028	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB03-3	154000	原材料(自動入力)	HALB	   1522	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A497701	P300	WK-4977E U01 MAIN1	3110						PC	       5.000	JPY	           30936.38	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-5	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A498001	P300	WK-4980C U01 MAIN2 1/200V	3110						PC	       8.000	JPY	           21973.52	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-5	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
