MRP 日付	プラント	MRP管理者	購買グループ	品目コード	略称	伝票番号	指図番号	所要日付	再計画日付	入庫/所要量	保管場所	親品目コード	親品目テキスト	例外グループ	例外	例外メッセージ	品目テキスト	Type	安全在庫	単位
20250808	P100	PC5		P0A279007	計手配	0012999392		20251203	00000000	18.000	1120			4	44	手配が再度展開されました	EK-2790  S07 SNUB	P3	0.000	PC
20250808	P100	PC1		P0A279804	製指図		000050119569	20250821	20250717	60.000	1120			7	10	再日程計画(前倒し)	IK-2798B S04  CM400DY-12H	P3	0.000	PC
20250808	P100	PC1		P0A279804	計手配	0012999364		20251006	00000000	8.000	1120			4	44	手配が再度展開されました	IK-2798B S04  CM400DY-12H	P3	0.000	PC
20250808	P100	PC1		P0A279808	計手配	0012974368		20251104	00000000	12.000	1120			4	44	手配が再度展開されました	IK-2798A U08  CM400DY-12H	P3	0.000	PC
20250808	P100	PC1		P0A280028	計手配	0012974377		20250922	00000000	2.000	1120			4	44	手配が再度展開されました	IK-2800 U28 FOR GK-5376	P3	0.000	PC
20250808	P100	PC1		P0A280028	計手配	0012974378		20250929	00000000	2.000	1120			4	44	手配が再度展開されました	IK-2800 U28 FOR GK-5376	P3	0.000	PC
20250808	P100	PC1		P0A280028	計手配	0012974379		20251020	00000000	2.000	1120			4	44	手配が再度展開されました	IK-2800 U28 FOR GK-5376	P3	0.000	PC
20250808	P100	PC1		P0A280100	製指図		000050120222	20250901	20250905	60.000	1120			7	15	再日程計画(先送り)	IK-2801  IGBTUPSCN BOARD	P3	0.000	PC
20250808	P100	PC1		P0A280100	計手配	0013004134		20251117	00000000	2.000	1120			4	44	手配が再度展開されました	IK-2801  IGBTUPSCN BOARD	P3	0.000	PC
20250808	P100	PC1		P0A308700	製指図		000050120295	20250908	20250912	6.000	1120			7	15	再日程計画(先送り)	WK-3087B     DET. COMP.	P3	0.000	PC
20250808	P100	PC1		P0A308700	計手配	0012944596		20260507	00000000	6.000	1120			4	44	手配が再度展開されました	WK-3087B     DET. COMP.	P3	0.000	PC
20250808	P100	PC1		P0A309427	計手配	0012981910		20260113	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094  U27        RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309428	計手配	0012981912		20260113	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094  U28        RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309429	計手配	0012981913		20260113	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094  U29        RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309430	計手配	0012981915		20260113	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094  U30        RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309431	製指図		000050120290	20250908	20250912	2.000	1120			7	15	再日程計画(先送り)	WK-3094 U31         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309431	計手配	0012940839		20251201	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094 U31         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309431	計手配	0012940840		20260406	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094 U31         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309431	計手配	0012944571		20260507	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094 U31         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309431	計手配	0012940842		20260721	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094 U31         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309431	計手配	0012940843		20260831	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094 U31         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309432	製指図		000050120291	20250908	20250912	2.000	1120			7	15	再日程計画(先送り)	WK-3094 U32         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309432	計手配	0012940846		20251201	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094 U32         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309432	計手配	0012940847		20260406	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094 U32         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309432	計手配	0012944572		20260507	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094 U32         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309432	計手配	0012940849		20260721	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094 U32         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309432	計手配	0012940850		20260831	00000000	2.000	1120			4	44	手配が再度展開されました	WK-3094 U32         RELAY	P3	0.000	PC
20250808	P100	PC1		P0A309706	製指図		000050119977	20250829	20250723	20.000	1120			7	10	再日程計画(前倒し)	WK-3097 U06  KP WARNING	P3	0.000	PC
20250808	P100	PC1		P0A320700	計手配	0012985273		20250922	00000000	9.000	1120			4	44	手配が再度展開されました	IK-3207   INV.1200V SA	P3	0.000	PC
20250808	P100	PC1		P0A320700	計手配	0012974387		20251020	00000000	9.000	1120			4	44	手配が再度展開されました	IK-3207   INV.1200V SA	P3	0.000	PC
20250808	P100	PC1		P0A326000	計手配	0012986727		20251110	00000000	9.000	1120			4	44	手配が再度展開されました	PK-3260    KSM-575 ｼﾞﾚｲ	P3	0.000	PC
20250808	P100	PC1		P0A326000	計手配	0013000015		20260209	00000000	9.000	1120			4	44	手配が再度展開されました	PK-3260    KSM-575 ｼﾞﾚｲ	P3	0.000	PC
20250808	P100	PC1		P0A326100	計手配	0012986749		20251014	00000000	6.000	1122			4	44	手配が再度展開されました	PK-3261B  PK-3260 ﾎｶ  SUB	P3	0.000	PC
20250808	P100	PC1		P0A326100	計手配	0013000028		20260113	00000000	12.000	1122			4	44	手配が再度展開されました	PK-3261B  PK-3260 ﾎｶ  SUB	P3	0.000	PC
20250808	P100	PC1		P0A326200	計手配	0012986754		20251020	00000000	32.000	1120			4	44	手配が再度展開されました	PK-3262A    ｲｸﾞﾅｲﾀｰ PCB	P3	0.000	PC
20250808	P100	PC5		P0A327903	計手配	0012999303		20251024	00000000	4.000	1120			4	44	手配が再度展開されました	GK-3279 U3 (HALL CT 1ｺ)	P3	0.000	PC
20250808	P100	PC5		P0A327903	計手配	0012981791		20251121	00000000	8.000	1120			4	44	手配が再度展開されました	GK-3279 U3 (HALL CT 1ｺ)	P3	0.000	PC
20250808	P100	PC1		P0A328900	製指図		000050120223	20250901	20250905	50.000	1120			7	15	再日程計画(先送り)	IK-3289B  INTEL C.P.S.	P3	0.000	PC
20250808	P100	PC1		P0A336700	製指図		000050120297	20250908	20250912	48.000	1120			7	15	再日程計画(先送り)	WK-3367 A IGBT_GATE	P3	0.000	PC
20250808	P100	PC1		P0A336700	計手配	0013002193		20260119	00000000	48.000	1120			4	44	手配が再度展開されました	WK-3367 A IGBT_GATE	P3	0.000	PC
20250808	P100	PC1		P0A336705	計手配	0012933830		20251110	00000000	48.000	1120			4	44	手配が再度展開されました	WK-3367A U05  ROHS(00)	P3	0.000	PC
20250808	P100	PC1		P0A342905	計手配	0012996667		20251020	00000000	4.000	1120			4	44	手配が再度展開されました	WK-3429D U05 GAP=2.0MM	P3	0.000	PC
20250808	P100	PC1		P0A342905	計手配	0012998961		20251104	00000000	4.000	1120			4	44	手配が再度展開されました	WK-3429D U05 GAP=2.0MM	P3	0.000	PC
20250808	P100	PC1		P0A342905	計手配	0013001886		20251201	00000000	4.000	1120			4	44	手配が再度展開されました	WK-3429D U05 GAP=2.0MM	P3	0.000	PC
20250808	P100	PC1		P0A344825	計手配	0013002194		20260119	00000000	25.000	1120			4	44	手配が再度展開されました	WK-3448 S25   MAIN PCB	P3	0.000	PC
20250808	P100	PC1		P0A347011	計手配	0012981794		20251117	00000000	8.000	1120			4	44	手配が再度展開されました	GK-3470U11  ｼﾝｺﾞｳﾁｴﾝPCB	P3	0.000	PC
20250808	P100	PC4		P0A348300	計手配	0013004135		20251028	00000000	14.000	1120			4	44	手配が再度展開されました	CK-3483  ZNR  1Φ 100Vｹｲ	P3	0.000	PC
20250808	P100	PC1		P0A351200	計手配	0013002015		20250922	00000000	4.000	1120			4	44	手配が再度展開されました	CK-3512 A  (10050 OUT-C)	P3	0.000	PC
20250808	P100	PC1		P0A360006	製指図		000050120149	20250819	20250822	2.000	1120			7	15	再日程計画(先送り)	IK-3600 U06 FOR IK-4360	P3	0.000	PC
20250808	P100	PC1		P0A360010	計手配	0013005026		20251110	00000000	12.000	1120			4	44	手配が再度展開されました	IK-3600 U10 21EX_DRIVER	P3	0.000	PC
20250808	P100	PC1		P0A360200	計手配	0013004779		20251006	00000000	5.000	1120			4	44	手配が再度展開されました	IK-3602A   UPS SOURCE PCB	P3	0.000	PC
20250808	P100	PC1		P0A360500	計手配	0013004453		20251020	00000000	1.000	1120			4	44	手配が再度展開されました	IK-3605A   SPI I/O PCB	P3	0.000	PC
20250808	P100	PC1		P0A360500	計手配	0013004454		20251125	00000000	1.000	1120			4	44	手配が再度展開されました	IK-3605A   SPI I/O PCB	P3	0.000	PC
20250808	P100	PC1		P0A360500	計手配	0013004455		20260202	00000000	1.000	1120			4	44	手配が再度展開されました	IK-3605A   SPI I/O PCB	P3	0.000	PC
20250808	P100	PC1		P0A365900	製指図		000050120021	20250825	20250903	6.000	1120			7	15	再日程計画(先送り)	LK-3659  3ｿ4W ACV2 ZNR	P3	0.000	PC
20250808	P100	PC1		P0A365900	計手配	0012987042		20251106	00000000	6.000	1120			4	44	手配が再度展開されました	LK-3659  3ｿ4W ACV2 ZNR	P3	0.000	PC
20250808	P100	PC1		P0A365900	計手配	0012987043		20251208	00000000	6.000	1120			4	44	手配が再度展開されました	LK-3659  3ｿ4W ACV2 ZNR	P3	0.000	PC
20250808	P100	PC1		P0A365900	計手配	0012987044		20260114	00000000	6.000	1120			4	44	手配が再度展開されました	LK-3659  3ｿ4W ACV2 ZNR	P3	0.000	PC
20250808	P100	PC4		P0A365901	計手配	0013004456		20251222	00000000	18.000	1120			4	44	手配が再度展開されました	LK-3659  S01 3ｿ3WACV2 ZNR	P3	0.000	PC
20250808	P100	PC1		P0A367100	製指図		000050120150	20250819	20250822	1.000	1120			7	15	再日程計画(先送り)	IK-3671 A  SENSOR PCB	P3	0.000	PC
20250808	P100	PC1		P0A367101	計手配	0013003037		20250929	00000000	1.000	1120			4	44	手配が再度展開されました	IK-3671A U01  SENSOR PCB	P3	0.000	PC
20250808	P100	PC1		P0A381201	計手配	0013004146		20250922	00000000	30.000	1120			4	44	手配が再度展開されました	GK-3812A S01 ISOAMP RFDDC	P3	0.000	PC
20250808	P100	PC1		P0A381301	計手配	0012997689		20250922	00000000	30.000	1120			4	44	手配が再度展開されました	GK-3813A S01 ISOAMP RFDDC	P3	0.000	PC
20250808	P100	PC1		P0A381301	計手配	0013004147		20260209	00000000	30.000	1120			4	44	手配が再度展開されました	GK-3813A S01 ISOAMP RFDDC	P3	0.000	PC
20250808	P100	PC1		P0A381400	計手配	0013004148		20251020	00000000	30.000	1120			4	44	手配が再度展開されました	GK-3814C D/D CONV(RF DDC)	P3	0.000	PC
20250808	P100	PC1		P0A421500	計手配	0013002016		20250922	00000000	6.000	1120			4	44	手配が再度展開されました	GK-4215A  3PFC CONTROL	P3	0.000	PC
20250808	P100	PC1		P0A435601	計手配	0012999997		20251117	00000000	1.000	1120			4	44	手配が再度展開されました	CK-4356 S01	P3	0.000	PC
20250808	P100	PC1		P0A440900	製指図		000050119877	20250808	20250717	2.000	1120			7	10	再日程計画(前倒し)	IK-4409C  IC KAKIKOMI C1	P3	0.000	PC
20250808	P100	PC1		P0A445600	計手配	0012995197		20251006	00000000	8.000	1120			4	44	手配が再度展開されました	MK-4456A PR REMOCON PCB2	P3	0.000	PC
20250808	P100	PC1		P0A445600	計手配	0012996947		20251014	00000000	16.000	1120			4	44	手配が再度展開されました	MK-4456A PR REMOCON PCB2	P3	0.000	PC
20250808	P100	PC1		P0A445600	計手配	0013001614		20251104	00000000	8.000	1120			4	44	手配が再度展開されました	MK-4456A PR REMOCON PCB2	P3	0.000	PC
20250808	P100	PC1		P0A445700	計手配	0012996948		20251014	00000000	15.000	1120			4	44	手配が再度展開されました	MK-4457 A  PR GATEDRI.PCB	P3	0.000	PC
20250808	P100	PC1		P0A445900	製指図		000050120255	20250901	20250904	28.000	1120			7	15	再日程計画(先送り)	MK-4459  PR REMOCON PCB1	P3	0.000	PC
20250808	P100	PC1		P0A445900	計手配	0013001615		20251104	00000000	12.000	1120			4	44	手配が再度展開されました	MK-4459  PR REMOCON PCB1	P3	0.000	PC
20250808	P100	PC1		P0A446000	計手配	0012985256		20251014	00000000	8.000	1120			4	44	手配が再度展開されました	MK-4460 A  PR SOURCE PCB	P3	0.000	PC
20250808	P100	PC1		P0A446000	計手配	0012996950		20251014	20250801	10.000	1120			7	10	再日程計画(前倒し)	MK-4460 A  PR SOURCE PCB	P3	0.000	PC
20250808	P100	PC1		P0A459000	計手配	0013003052		20250929	00000000	4.000	1120			4	44	手配が再度展開されました	IK-4590    ﾘﾚｰPCB-CVCFﾖｳ	P3	0.000	PC
20250808	P100	PC1		P0A460503	計手配	0012969077		20250922	00000000	1.000	1120			4	44	手配が再度展開されました	GK-4605 S03	P3	0.000	PC
20250808	P100	PC4		P0A461000	計手配	0013002990		20251118	00000000	120.000	1120			4	44	手配が再度展開されました	GK-4610 0.47MF 20W15ｵｰﾑ2S	P3	0.000	PC
20250808	P100	PC1		P0A462100	計手配	0013002018		20250922	00000000	2.000	1120			4	44	手配が再度展開されました	FK-4621      STD DC/DC	P3	0.000	PC
20250808	P100	PC1		P0A464806	製指図		000050119987	20250916	20250919	9.000	1120			7	15	再日程計画(先送り)	GK-4648AS06 0-60MV/4-20MA	P3	0.000	PC
20250808	P100	PC1		P0A464809	製指図		000050119988	20250916	20250919	6.000	1120			7	15	再日程計画(先送り)	GK-4648AS09   0-5V/4-20MA	P3	0.000	PC
20250808	P100	PC1		P0A464815	製指図		000050119989	20250916	20250919	6.000	1120			7	15	再日程計画(先送り)	GK-4648AS15   4-20MA/0-5V	P3	0.000	PC
20250808	P100	PC1		P0A464859	製指図		000050119408	20250827	20250904	3.000	1120			7	15	再日程計画(先送り)	GK-4648AS59   0-7.5V/0-5V	P3	0.000	PC
20250808	P100	PC1		P0A466104	製指図		000050120193	20250825	20250829	2.000	1120			7	15	再日程計画(先送り)	IK-4661BS04	P3	0.000	PC
20250808	P100	PC1		P0A466105	計手配	0013004283		20251027	00000000	10.000	1120			4	44	手配が再度展開されました	IK-4661B S05 RF DC100V	P3	0.000	PC
20250808	P100	PC1		P0A467500	製指図		000050120009	20250829	20250801	6.000	1120			7	10	再日程計画(前倒し)	MK-4675   LD OPEN DET.PCB	P3	0.000	PC
20250808	P100	PC1		P0A467500	計手配	0012996946		20251014	00000000	12.000	1120			4	44	手配が再度展開されました	MK-4675   LD OPEN DET.PCB	P3	0.000	PC
20250808	P100	PC1		P0A470000	計手配	0012974352		20251117	00000000	6.000	1120			4	44	手配が再度展開されました	IK-4700        ANODE FIRE	P3	0.000	PC
20250808	P100	PC1		P0A481900	製指図		000050120078	20250912	20250806	100.000	1120			7	10	再日程計画(前倒し)	WK-4819E   DETECT PCB	P3	0.000	PC
20250808	P100	PC1		P0A481900	製指図		000050120026	20251010	20250806	120.000	1120			7	10	再日程計画(前倒し)	WK-4819E   DETECT PCB	P3	0.000	PC
20250808	P100	PC1		P0A481900	製指図		000050120317	20251204	20260206	52.000	1120			7	15	再日程計画(先送り)	WK-4819E   DETECT PCB	P3	0.000	PC
20250808	P100	PC1		P0A481900	製指図		000050120372	20251211	00000000	100.000	1120			6	20	手配を取消	WK-4819E   DETECT PCB	P3	0.000	PC
20250808	P100	PC1		P0A481900	製指図		000050120283	20260209	00000000	40.000	1120			6	20	手配を取消	WK-4819E   DETECT PCB	P3	0.000	PC
20250808	P100	PC1		P0A484008	製指図		000050110629	20250801	20250806	240.000	1120			7	15	再日程計画(先送り)	WK-4840C U08 HF_PCB  ROHS	P3	0.000	PC
20250808	P100	PC1		P0A486600	製指図		000050120309	20250908	20250911	12.000	1122			7	15	再日程計画(先送り)	WK-4866 A  PILOT SW   SUB	P3	0.000	PC
20250808	P100	PC1		P0A487400	計手配	0012986832		20251104	00000000	12.000	1120			4	44	手配が再度展開されました	MK-4874         CON. PCB1	P3	0.000	PC
20250808	P100	PC1		P0A487401	製指図		000050120182	20250825	20250903	12.000	1120			7	15	再日程計画(先送り)	MK-4874 S01     CON. PCB1	P3	0.000	PC
20250808	P100	PC1		P0A487401	計手配	0012985371		20250929	00000000	12.000	1120			4	44	手配が再度展開されました	MK-4874 S01     CON. PCB1	P3	0.000	PC
20250808	P100	PC1		P0A487501	製指図		000050120183	20250825	20250903	12.000	1120			7	15	再日程計画(先送り)	MK-4875 S01     CON. PCB2	P3	0.000	PC
20250808	P100	PC1		P0A487501	計手配	0012985372		20250929	00000000	12.000	1120			4	44	手配が再度展開されました	MK-4875 S01     CON. PCB2	P3	0.000	PC
20250808	P100	PC1		P0A488600	計手配	0013002019		20250922	00000000	2.000	1120			4	44	手配が再度展開されました	CK-4886   48V100 PFC IGBT	P3	0.000	PC
20250808	P100	PC1		P0A488700	計手配	0012999363		20250922	00000000	4.000	1120			4	44	手配が再度展開されました	CK-4887   48V100 PFC GATE	P3	0.000	PC
20250808	P100	PC4		P0A498100	製指図		000050120271	20251006	20250925	25.000	1120			7	10	再日程計画(前倒し)	GK-4981 ﾘﾚｰ･ｺﾈｸﾀPC	P3	0.000	PC
20250808	P100	PC5		P0A505000	製指図		000050119540	20251003	00000000	200.000	1120			6	20	手配を取消	LK5050     RoHS	P3	0.000	PC
20250808	P100	PC5		P0A505001	製指図		000050119541	20260204	00000000	24.000	1120			6	20	手配を取消	LK-5050 S01 RoHS	P3	0.000	PC
20250808	P100	PC1		P0A509200	計手配	0013002020		20250922	00000000	2.000	1120			4	44	手配が再度展開されました	CK-5092    100V40A DC/DC	P3	0.000	PC
20250808	P100	PC1		P0A511900	製指図		000050109945	20251003	00000000	10.000	1120			6	20	手配を取消	LK-5119     RoHS	P3	0.000	PC
20250808	P100	PC1		P0A512800	計手配	0012971397		20250922	00000000	8.000	1120			4	44	手配が再度展開されました	MK-5128      ISO AMP	P3	0.000	PC
20250808	P100	PC1		P0A512803	計手配	0013002960		20250929	00000000	8.000	1120			4	44	手配が再度展開されました	MK-5128 S03 0-60MV/0-60MV	P3	0.000	PC
20250808	P100	PC1		P0A512806	製指図		000050118616	20250819	20230308	24.000	1120			7	10	再日程計画(前倒し)	MK-5128  U06 IN:4-20MA	P3	0.000	PC
20250808	P100	PC1		P0A515712	製指図		000050119774	20250731	00000000	2.000	1120			6	20	手配を取消	WK-5157B U12 (J) CONTROL	P3	0.000	PC
20250808	P100	PC1		P0A518002	計手配	0012995542		20250922	00000000	30.000	1120			4	44	手配が再度展開されました	IK-5180  U02 POWER PCB	P3	0.000	PC
20250808	P100	PC1		P0A518002	計手配	0012966429		20251020	00000000	1.000	1120			4	44	手配が再度展開されました	IK-5180  U02 POWER PCB	P3	0.000	PC
20250808	P100	PC1		P0A518002	計手配	0012996727		20251027	00000000	10.000	1120			4	44	手配が再度展開されました	IK-5180  U02 POWER PCB	P3	0.000	PC
20250808	P100	PC1		P0A518002	計手配	0013001909		20251110	00000000	10.000	1120			4	44	手配が再度展開されました	IK-5180  U02 POWER PCB	P3	0.000	PC
20250808	P100	PC1		P0A518002	計手配	0013003061		20260105	00000000	10.000	1120			4	44	手配が再度展開されました	IK-5180  U02 POWER PCB	P3	0.000	PC
20250808	P100	PC1		P0A518002	計手配	0013003062		20260209	00000000	10.000	1120			4	44	手配が再度展開されました	IK-5180  U02 POWER PCB	P3	0.000	PC
20250808	P100	PC1		P0A518002	計手配	0013003063		20260302	00000000	10.000	1120			4	44	手配が再度展開されました	IK-5180  U02 POWER PCB	P3	0.000	PC
20250808	P100	PC1		P0A526100	製指図		000050120190	20250825	20250902	10.000	1120			7	15	再日程計画(先送り)	EK-5261A   SPU CPU M37542	P3	0.000	PC
20250808	P100	PC1		P0A527800	計手配	0012971810		20251104	00000000	6.000	1120			4	44	手配が再度展開されました	CK-5278      SUBDCS.PCB	P3	0.000	PC
20250808	P100	PC1		P0A533903	製指図		000050119926	20250801	20250609	8.000	1120			7	10	再日程計画(前倒し)	IK-5339A S03 UPS SOURCE	P3	0.000	PC
20250808	P100	PC1		P0A535900	製指図		000050120296	20250908	20250912	24.000	1120			7	15	再日程計画(先送り)	WK-5359A      CNTRL PCB	P3	0.000	PC
20250808	P100	PC1		P0A535900	計手配	0013002190		20260119	00000000	24.000	1120			4	44	手配が再度展開されました	WK-5359A      CNTRL PCB	P3	0.000	PC
20250808	P100	PC1		P0A538600	製指図		000050120165	20250807	00000000	3.000	1120			3	07	手配終了日付が過去です	CK-5386B 48V 25A MAIN PC2	P3	0.000	PC
20250808	P100	PC1		P0A538604	製指図		000050120164	20250807	00000000	2.000	1120			3	07	手配終了日付が過去です	CK-5386BU04 4825(06.2 JH)	P3	0.000	PC
20250808	P100	PC1		P0A542700	計手配	0012981834		20250922	00000000	2.000	1120			4	44	手配が再度展開されました	MK-5427A (F) CC-LINK I/F	P3	0.000	PC
20250808	P100	PC1		P0A542700	計手配	0013003399		20251201	00000000	2.000	1120			4	44	手配が再度展開されました	MK-5427A (F) CC-LINK I/F	P3	0.000	PC
20250808	P100	PC1		P0A542700	計手配	0013004124		20260105	00000000	4.000	1120			4	44	手配が再度展開されました	MK-5427A (F) CC-LINK I/F	P3	0.000	PC
20250808	P100	PC1		P0A542704	製指図		000050120257	20250901	20250910	4.000	1120			7	15	再日程計画(先送り)	MK-5427A S04 ﾊｯｼﾝｷCC-LINK	P3	0.000	PC
20250808	P100	PC1		P0A544000	製指図		000050120261	20250818	20250801	31.000	1120			7	10	再日程計画(前倒し)	MK-5440A  PR CONT.PCB	P3	0.000	PC
20250808	P100	PC1		P0A544000	製指図		000050120010	20250819	20250801	12.000	1120			7	10	再日程計画(前倒し)	MK-5440A  PR CONT.PCB	P3	0.000	PC
20250808	P100	PC1		P0A544900	製指図		000050118711	20250901	20250823	80.000	1120			7	10	再日程計画(前倒し)	WK-5449C    CONTROL PCB	P3	0.000	PC
20250808	P100	PC5		P0A549300	製指図		000050120324	20251204	20251117	50.000	1120			7	10	再日程計画(前倒し)	WK-5493E     MAIN PCB C	P3	0.000	PC
20250808	P100	PC5		P0A549300	製指図		000050120371	20251211	20251117	100.000	1120			7	10	再日程計画(前倒し)	WK-5493E     MAIN PCB C	P3	0.000	PC
20250808	P100	PC1		P0A551002	計手配	0013004136		20260106	00000000	4.000	1120			4	44	手配が再度展開されました	MK-5510A S02 HKD-F I/F	P3	0.000	PC
20250808	P100	PC1		P0A552724	計手配	0012997410		20251020	00000000	57.000	1120			4	44	手配が再度展開されました	WK-5527  U24 MG ROHS_J_15	P3	0.000	PC
20250808	P100	PC4		P0A552729	製指図		000050120080	20250828	20250912	100.000	1120			7	15	再日程計画(先送り)	WK-5527  U29 SR350 PANEL	P3	0.000	PC
20250808	P100	PC4		P0A552729	製指図		000050120332	20251204	00000000	50.000	1120			6	20	手配を取消	WK-5527  U29 SR350 PANEL	P3	0.000	PC
20250808	P100	PC4		P0A552729	製指図		000050120380	20251211	00000000	100.000	1120			6	20	手配を取消	WK-5527  U29 SR350 PANEL	P3	0.000	PC
20250808	P100	PC5		P0A552800	製指図		000050120318	20251204	20251117	54.000	1120			7	10	再日程計画(前倒し)	WK-5528    ENC0DER ROHS	P3	0.000	PC
20250808	P100	PC5		P0A552800	製指図		000050120365	20251211	00000000	100.000	1120			6	20	手配を取消	WK-5528    ENC0DER ROHS	P3	0.000	PC
20250808	P100	PC1		P0A554500	計手配	0012997429		20251125	00000000	1.000	1120			4	44	手配が再度展開されました	IK-5545      SENS PCB	P3	0.000	PC
20250808	P100	PC1		P0A554500	計手配	0012997685		20260202	00000000	1.000	1120			4	44	手配が再度展開されました	IK-5545      SENS PCB	P3	0.000	PC
20250808	P100	PC1		P0A554808	製指図		000050119422	20250808	20250904	110.000	1120			7	15	再日程計画(先送り)	WK-5548D U08 SR350DDCROHS	P3	0.000	PC
20250808	P100	PC1		P0A554808	製指図		000050120082	20250916	20250925	100.000	1120			7	15	再日程計画(先送り)	WK-5548D U08 SR350DDCROHS	P3	0.000	PC
20250808	P100	PC1		P0A554808	製指図		000050120329	20251204	20251001	50.000	1120			7	10	再日程計画(前倒し)	WK-5548D U08 SR350DDCROHS	P3	0.000	PC
20250808	P100	PC1		P0A554808	製指図		000050120377	20251211	00000000	100.000	1120			6	20	手配を取消	WK-5548D U08 SR350DDCROHS	P3	0.000	PC
20250808	P100	PC1		P0A554900	計手配	0012999309		20251027	00000000	50.000	1120			4	44	手配が再度展開されました	WK-5549D      AC TIG CTRL	P3	0.000	PC
20250808	P100	PC1		P0A555000	製指図		000050120266	20251024	20251029	6.000	1120			7	15	再日程計画(先送り)	WK-5550      FILTER PCB	P3	0.000	PC
20250808	P100	PC5		P0A555100	計手配	0012999342		20251029	00000000	36.000	1120			4	44	手配が再度展開されました	WK-5551A     CONNECTER	P3	0.000	PC
20250808	P100	PC4		P0A557200	計手配	0013004137		20260106	00000000	40.000	1120			4	44	手配が再度展開されました	MK-5572A     HK-F PANEL	P3	0.000	PC
20250808	P100	PC1		P0A557600	製指図		000050118386	20250827	20250331	120.000	1120			7	10	再日程計画(前倒し)	MK-5576      HKE-F CPU	P3	0.000	PC
20250808	P100	PC1		P0A557700	計手配	0013004138		20250922	00000000	15.000	1120			4	44	手配が再度展開されました	MK-5577A     PRI. 1KW	P3	0.000	PC
20250808	P100	PC1		P0A559400	製指図		000050119361	20250804	20250912	100.000	1120			7	15	再日程計画(先送り)	WK-5594A     TRANS TAP	P3	0.000	PC
20250808	P100	PC1		P0A559400	製指図		000050120316	20250808	20250925	1.000	1120			7	15	再日程計画(先送り)	WK-5594A     TRANS TAP	P3	0.000	PC
20250808	P100	PC1		P0A559400	製指図		000050120083	20250911	20250925	100.000	1120			7	15	再日程計画(先送り)	WK-5594A     TRANS TAP	P3	0.000	PC
20250808	P100	PC1		P0A559400	製指図		000050120326	20251203	00000000	50.000	1120			6	20	手配を取消	WK-5594A     TRANS TAP	P3	0.000	PC
20250808	P100	PC1		P0A559400	製指図		000050120374	20251210	00000000	100.000	1120			6	20	手配を取消	WK-5594A     TRANS TAP	P3	0.000	PC
20250808	P100	PC4		P0A559706	製指図		000050120331	20251204	00000000	50.000	1120			6	20	手配を取消	WK-5597A U06 LINK J 02	P3	0.000	PC
20250808	P100	PC4		P0A559706	製指図		000050120379	20251211	00000000	100.000	1120			6	20	手配を取消	WK-5597A U06 LINK J 02	P3	0.000	PC
20250808	P100	PC5		P0A560000	計手配	0012999853		20260114	00000000	15.000	1120			4	44	手配が再度展開されました	WK-5600A     MAIN C-A	P3	0.000	PC
20250808	P100	PC4		P0A560600	製指図		000050120330	20251204	00000000	51.000	1120			6	20	手配を取消	WK-5606A     2ND_DIODE C3	P3	0.000	PC
20250808	P100	PC4		P0A560600	製指図		000050120378	20251211	00000000	102.000	1120			6	20	手配を取消	WK-5606A     2ND_DIODE C3	P3	0.000	PC
20250808	P100	PC1		P0A561500	製指図		000050120014	20250829	20250820	6.000	1120			7	10	再日程計画(前倒し)	WK-5615B     D SNUB ROHS	P3	0.000	PC
20250808	P100	PC1		P0A563000	製指図		000050120076	20250827	20250904	24.000	1120			7	15	再日程計画(先送り)	WK-5630B     CM151 FILTER	P3	0.000	PC
20250808	P100	PC1		P0A563000	計手配	0012970058		20251020	00000000	12.000	1120			4	44	手配が再度展開されました	WK-5630B     CM151 FILTER	P3	0.000	PC
