プラント	受注伝票番号	受注明細番号	請求伝票番号	請求明細番号	伝票タイプ	受注先コード	受注先名	品目コード	品目名	受注日	受注数	社内レート	指定納期日	営業所	営業グループ	営業員	品目階層	利益センタ	出荷伝票番号	出荷明細番号	請求済数	請求登録日	請求転記日	標準原価	材料費単価	建値単価	建値	単位	JPY契約換算金額	得意先発注番号	件名	出荷ポイント	入庫番号	販社／直販	直販/販社区分名	得意先グループ	CM記号	国名コード	関係会社コード	地域コード	ネットワーク／指図番号	WBS番号	TECO	COMP	製造時間（生産実績）	設計時間（生産実績）	検査時間（生産実績）	品目タイプ	製品単価	製品単価 社内レート	製品単価 単位	JPY製品換算単価	見積製造原価	見積製造原価 社内レート	見積製造原価 単位	JPY見積製造換算原価	材料費（設計予算：単価）	加工費（設計予算：単価）	購買伝票番号	購買伝票明細	SES請求単価	見積材費	見積材費 社内レート	見積材費 単位	JPY見積換算材費	JPY税換算金額	特裁番号	用途	エンドユーザコード	エンドユーザ名	国名コード（出荷先）	出荷先コード	出荷先名	出荷先住所	出庫転記日	条件グループ１	条件グループ２	用途コード	指定納品書区分	原価区分１	原価区分２	運賃	梱包費	搬入据付費	工事費	取説費用	立会費用	倉庫保管料	諸費用	販売手数料	特記事項	見積書番号	間接費キー	出荷先郵便番号	出荷先部署	出荷先電話番号	廃棄物引取
P200	0000343209	000010	0090858046	000011	Z020	1101407000	宝永電機（株）	S00A0150902	DFA150DD160 R	2025/05/07	100.000	 1.00000	2025/08/08	E200	E24	00005155	SB0	P322010	0080920101	900001	60.000	2025/08/07	2025/08/07	5274.1590	4055.4430	4890.00000	293400.00	JPY	293400	5T048132	DFA150DD1604ヶ月先納期確認済み7/7納期変更：9/29→8/8（計画終了日：8/8）	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	4890.00000	1.00000	JPY	4890.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	29340		汎用インバータ	2180211671	HOEI ELECTRONICS (THAILAND) CO., LTD.	JP	2180209398	富士物流株式会社　千里物流センター	大阪府箕面市船場西1-1-1	2025/08/07			S10	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/09/29→完成次第出荷希望			5620036	気付　宝永電機株式会社　大阪物流センター	072-726-1949	
P200	0000343209	000010	0090858047	000011	Z020	1101407000	宝永電機（株）	S00A0150902	DFA150DD160 R	2025/05/07	100.000	 1.00000	2025/08/08	E200	E24	00005155	SB0	P322010	0080920629	900001	3.000	2025/08/07	2025/08/07	5274.1590	4055.4430	4890.00000	14670.00	JPY	14670	5T048132	DFA150DD1604ヶ月先納期確認済み7/7納期変更：9/29→8/8（計画終了日：8/8）	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	4890.00000	1.00000	JPY	4890.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	1467		汎用インバータ	2180211671	HOEI ELECTRONICS (THAILAND) CO., LTD.	JP	2180209398	富士物流株式会社　千里物流センター	大阪府箕面市船場西1-1-1	2025/08/07			S10	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/09/29→完成次第出荷希望			5620036	気付　宝永電機株式会社　大阪物流センター	072-726-1949	
P200	0000343209	000010	0090858047	000012	Z020	1101407000	宝永電機（株）	S00A0150902	DFA150DD160 R	2025/05/07	100.000	 1.00000	2025/08/08	E200	E24	00005155	SB0	P322010	0080920629	900002	37.000	2025/08/07	2025/08/07	5274.1590	4055.4430	4890.00000	180930.00	JPY	180930	5T048132	DFA150DD1604ヶ月先納期確認済み7/7納期変更：9/29→8/8（計画終了日：8/8）	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	4890.00000	1.00000	JPY	4890.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	18093		汎用インバータ	2180211671	HOEI ELECTRONICS (THAILAND) CO., LTD.	JP	2180209398	富士物流株式会社　千里物流センター	大阪府箕面市船場西1-1-1	2025/08/07			S10	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/09/29→完成次第出荷希望			5620036	気付　宝永電機株式会社　大阪物流センター	072-726-1949	
P200	0000341887	000010	0090858048	000011	Z010	1101443001	（株）マルエム商会　名古屋支店	S00A0003501	DF200AA160 B00A0013700	2025/03/26	50.000	 1.00000	2025/08/08	E200	E24	00005155	SB0	P322010	0080919821	900001	50.000	2025/08/07	2025/08/07	2906.7620	2025.2470	3790.00000	189500.00	JPY	189500	040700059510	三菱稲沢4ヶ月以上納期確認済み	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3790.00000	1.00000	JPY	3790.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	18950		エレベーター	2102799000	三菱電機ビルソリューションズ株式会社　第２資材センター	JP	2180216037	東海倉庫㈱　稲沢営業所　稲沢ロジスティクスセンター　マルエム商会名古屋扱い	愛知県稲沢市平和町下三宅菱池９０４－８	2025/08/07			SD0	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/08/08			4901312	マルエム商会名古屋扱い	0567-31-7601	
P200	0000342551	000010	0090858049	000011	Z010	1101480021	三菱電機（株）　中津川製作所	4565K006000	TMG3D60D	2025/04/11	2500.000	 1.00000	2025/08/18	E200	E24	00005155	S31	P322010	0080919825	900001	2500.000	2025/08/07	2025/08/07	19.8400	16.5060	20.00000	50000.00	JPY	50000	2163633	4ヶ月以上納期確認済み	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	20.00000	1.00000	JPY	20.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	5000		一般家電			JP	2180215227	三菱電機株式会社　中津川製作所納区06部品センター	岐阜県中津川市駒場町１－３ 納区０６	2025/08/07			S90	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/08/18			5088666	中津川製作所納区06部品センター	0573-66-8239	
P200	0000339159	000010	0090858050	000011	Z010	1101569000	モリ電子工業（株）	S00A0091401	TMG1C60 5 LC	2025/01/06	6000.000	 1.00000	2025/08/08	E200	E21	00005333	S31	P320020	0080919816	900001	6000.000	2025/08/07	2025/08/07	10.0090	8.6650	9.80000	58800.00	JPY	58800	00016684001	LIXIL1/6シミュレーション納期：2025/05	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	9.80000	1.00000	JPY	9.8000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	5880		一般家電	2180210259	株式会社　ＬＩＸＩＬ　知多工場　	JP	2180210663	モリ電子工業株式会社	大阪府大阪市淀川区西中島7-3-11　 モリ電子工業本社ビル　倉庫	2025/08/07			S90	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/08/08			5320011	　	06-4806-1177	
P200	0000340026	000010	0090858051	000011	Z010	1101569000	モリ電子工業（株）	S00A0081901	TMG8CQ60F5 LE	2025/01/29	30000.000	 1.00000	2025/08/08	E200	E21	00005333	S31	P320020	0080919817	900001	30000.000	2025/08/07	2025/08/07	31.0160	24.0930	23.20000	696000.00	JPY	696000	00018657001	LIXIL1/29シミュレーション納期：2025/05	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	23.20000	1.00000	JPY	23.2000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	69600		一般家電	2180210259	株式会社　ＬＩＸＩＬ　知多工場　	JP	2180210663	モリ電子工業株式会社	大阪府大阪市淀川区西中島7-3-11　 モリ電子工業本社ビル　倉庫	2025/08/07			S90	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/08/08			5320011	　	06-4806-1177	
P200	0000342960	000010	0090858052	000011	Z010	1101859000	（株）五海商会	S00A0011401	STA100AA40 B00A0066200	2025/04/22	380.000	 1.00000	2025/08/22	E200	E21	00005112	S20	P320020	0080920353	900001	137.000	2025/08/07	2025/08/07	2665.1310	1734.6840	2370.00000	324690.00	JPY	324690	21-1448-2	最短4ヶ月先納期で入力	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	2370.00000	1.00000	JPY	2370.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	32469		溶接機	2180207289	（株）ダイヘン	JP	2180206346	㈱五海商会　本社倉庫	大阪府   大阪市福島区吉野3－7－1	2025/08/07			S80	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	最短_最短			5530006		06-6462-5231	
P200	0000342960	000010	0090858052	000012	Z010	1101859000	（株）五海商会	S00A0011401	STA100AA40 B00A0066200	2025/04/22	380.000	 1.00000	2025/08/22	E200	E21	00005112	S20	P320020	0080920353	900002	243.000	2025/08/07	2025/08/07	2665.1310	1734.6840	2370.00000	575910.00	JPY	575910	21-1448-2	最短4ヶ月先納期で入力	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	2370.00000	1.00000	JPY	2370.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	57591		溶接機	2180207289	（株）ダイヘン	JP	2180206346	㈱五海商会　本社倉庫	大阪府   大阪市福島区吉野3－7－1	2025/08/07			S80	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	最短_最短			5530006		06-6462-5231	
P200	0000342963	000010	0090858053	000011	Z010	1101859000	（株）五海商会	453Y31080	DF75BA80 X	2025/04/22	150.000	 1.00000	2025/08/22	E200	E21	00005112	SB0	P320020	0080920354	900001	15.000	2025/08/07	2025/08/07	1354.0000	1207.7100	1180.00000	17700.00	JPY	17700	21-1448-6	10月分4ヶ月先納期で入力	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1180.00000	1.00000	JPY	1180.0000	0.00000	0.00000		0.0000	567.8600	476.3700		00000	0.00000	0.00000	0.00000		0.0000	1770		溶接機	2180207289	（株）ダイヘン	JP	2180206346	㈱五海商会　本社倉庫	大阪府   大阪市福島区吉野3－7－1	2025/08/07			S80	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	最短_10月分			5530006		06-6462-5231	
P200	0000342963	000010	0090858053	000012	Z010	1101859000	（株）五海商会	453Y31080	DF75BA80 X	2025/04/22	150.000	 1.00000	2025/08/22	E200	E21	00005112	SB0	P320020	0080920354	900002	135.000	2025/08/07	2025/08/07	1354.0000	1207.7100	1180.00000	159300.00	JPY	159300	21-1448-6	10月分4ヶ月先納期で入力	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1180.00000	1.00000	JPY	1180.0000	0.00000	0.00000		0.0000	567.8600	476.3700		00000	0.00000	0.00000	0.00000		0.0000	15930		溶接機	2180207289	（株）ダイヘン	JP	2180206346	㈱五海商会　本社倉庫	大阪府   大阪市福島区吉野3－7－1	2025/08/07			S80	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	最短_10月分			5530006		06-6462-5231	
P200	0000346719	000010	0090858054	000011	Z010	1101859000	（株）五海商会	452C60080	DF150BA80 R	2025/08/04	40.000	 1.00000	2025/09/24	E200	E21	00005112	SB0	P320020	0080920689	900001	40.000	2025/08/07	2025/08/07	2593.1800	1857.4270	2820.00000	112800.00	JPY	112800	21-1452-3	最短4ヶ月先納期：11/4にて入力計画終了日：9/24	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	2820.00000	1.00000	JPY	2820.0000	0.00000	0.00000		0.0000	1193.8300	622.6600		00000	0.00000	0.00000	0.00000		0.0000	11280		溶接機	2180207289	（株）ダイヘン	JP	2180206346	㈱五海商会　本社倉庫	大阪府   大阪市福島区吉野3－7－1	2025/08/07			S80	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	最短_最短			5530006		06-6462-5231	
P200	0000341782	000010	0090858055	000011	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	457170160	DF30CA160	2025/03/24	1024.000	153.00000	2025/07/25	E120	E15	00004235	SB0	P304031	0080915645	900001	192.000	2025/08/07	2025/08/07	1082.9070	931.4040	9.92000	1904.64	EUR	291410	197553-20		D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	9.92000	153.00000	EUR	1517.7600	0.00000	0.00000		0.0000	1751.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P200	0000341782	000010	0090858055	000012	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	457170160	DF30CA160	2025/03/24	1024.000	153.00000	2025/07/25	E120	E15	00004235	SB0	P304031	0080915645	900002	344.000	2025/08/07	2025/08/07	1082.9070	931.4040	9.92000	3412.48	EUR	522109	197553-20		D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	9.92000	153.00000	EUR	1517.7600	0.00000	0.00000		0.0000	1751.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P200	0000341782	000010	0090858055	000013	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	457170160	DF30CA160	2025/03/24	1024.000	153.00000	2025/07/25	E120	E15	00004235	SB0	P304031	0080915645	900003	232.000	2025/08/07	2025/08/07	1082.9070	931.4040	9.92000	2301.44	EUR	352120	197553-20		D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	9.92000	153.00000	EUR	1517.7600	0.00000	0.00000		0.0000	1751.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P200	0000341789	000010	0090858056	000011	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	453C10160	DF60AA160 R 1600V	2025/03/24	1000.000	153.00000	2025/07/24	E120	E15	00004235	SB0	P304031	0080915896	900001	74.000	2025/08/07	2025/08/07	1716.9500	1174.9670	11.74000	868.76	EUR	132920	197554-40	2025/08/01	D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	11.74000	153.00000	EUR	1796.2200	0.00000	0.00000		0.0000	662.9500	539.6200		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P200	0000341789	000010	0090858056	000012	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	453C10160	DF60AA160 R 1600V	2025/03/24	1000.000	153.00000	2025/07/24	E120	E15	00004235	SB0	P304031	0080915896	900002	226.000	2025/08/07	2025/08/07	1716.9500	1174.9670	11.74000	2653.24	EUR	405946	197554-40	2025/08/01	D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	11.74000	153.00000	EUR	1796.2200	0.00000	0.00000		0.0000	662.9500	539.6200		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P200	0000341789	000010	0090858057	000011	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	453C10160	DF60AA160 R 1600V	2025/03/24	1000.000	153.00000	2025/07/24	E120	E15	00004235	SB0	P304031	0080915942	900001	250.000	2025/08/07	2025/08/07	1716.9500	1174.9670	11.74000	2935.00	EUR	449055	197554-40	2025/08/01	D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	11.74000	153.00000	EUR	1796.2200	0.00000	0.00000		0.0000	662.9500	539.6200		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P200	0000341789	000010	0090858058	000011	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	453C10160	DF60AA160 R 1600V	2025/03/24	1000.000	153.00000	2025/07/24	E120	E15	00004235	SB0	P304031	0080916104	900001	2.000	2025/08/07	2025/08/07	1716.9500	1174.9670	11.74000	23.48	EUR	3592	197554-40	2025/08/01	D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	11.74000	153.00000	EUR	1796.2200	0.00000	0.00000		0.0000	662.9500	539.6200		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P200	0000341789	000010	0090858058	000012	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	453C10160	DF60AA160 R 1600V	2025/03/24	1000.000	153.00000	2025/07/24	E120	E15	00004235	SB0	P304031	0080916104	900002	198.000	2025/08/07	2025/08/07	1716.9500	1174.9670	11.74000	2324.52	EUR	355652	197554-40	2025/08/01	D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	11.74000	153.00000	EUR	1796.2200	0.00000	0.00000		0.0000	662.9500	539.6200		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P200	0000341789	000010	0090858059	000011	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	453C10160	DF60AA160 R 1600V	2025/03/24	1000.000	153.00000	2025/07/24	E120	E15	00004235	SB0	P304031	0080916151	900001	41.000	2025/08/07	2025/08/07	1716.9500	1174.9670	11.74000	481.34	EUR	73645	197554-40	2025/08/01	D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	11.74000	153.00000	EUR	1796.2200	0.00000	0.00000		0.0000	662.9500	539.6200		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P200	0000341789	000010	0090858059	000012	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	453C10160	DF60AA160 R 1600V	2025/03/24	1000.000	153.00000	2025/07/24	E120	E15	00004235	SB0	P304031	0080916151	900002	209.000	2025/08/07	2025/08/07	1716.9500	1174.9670	11.74000	2453.66	EUR	375410	197554-40	2025/08/01	D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	11.74000	153.00000	EUR	1796.2200	0.00000	0.00000		0.0000	662.9500	539.6200		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P200	0000341782	000010	0090858060	000011	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	457170160	DF30CA160	2025/03/24	1024.000	153.00000	2025/07/25	E120	E15	00004235	SB0	P304031	0080916615	900001	115.000	2025/08/07	2025/08/07	1082.9070	931.4040	9.92000	1140.80	EUR	174542	197553-20		D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	9.92000	153.00000	EUR	1517.7600	0.00000	0.00000		0.0000	1751.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P200	0000341782	000010	0090858060	000012	Z020	1200120000	FRONIUS INTERNATIONAL GmbH	457170160	DF30CA160	2025/03/24	1024.000	153.00000	2025/07/25	E120	E15	00004235	SB0	P304031	0080916615	900002	141.000	2025/08/07	2025/08/07	1082.9070	931.4040	9.92000	1398.72	EUR	214004	197553-20		D210		Z0			S	AT	2	8					             0.0000	             0.0000	             0.0000	FERT	9.92000	153.00000	EUR	1517.7600	0.00000	0.00000		0.0000	1751.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	0		溶接機	1200120000	FRONIUS INTERNATIONAL GmbH	AT	1200120000	FRONIUS INTERNATIONAL GmbH	FRONIUS STRASSE 5A-4642 SATTLEDT BH010	2025/08/07			S80	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000						43-7242-241-6	
P100	0000346804	000010	0090858070	000010	Z010	1100022001	旭テック（株）　東京支店	U1A121300	UF-TB33	2025/08/05	1.000	 1.00000	2025/08/08	D300	D74	00004427	E30	P311100	0080920558	000010	1.000	2025/08/07	2025/08/07	9218.0000	5261.4000	14800.00000	14800.00	JPY	14800	019017563-1.2.3.4	和光電機	D110					E	JP		8					             0.0000	             0.0000	             0.0000	FERT	13000.00000	1.00000	JPY	13000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	1480		その他電力調整			JP	2100447000	（株）和光電機	埼玉県三郷市彦川戸１－２４１	2025/08/07			E19	3			1800.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZE102	3410005	岡野	048-953-5893	
P100	0000346804	000020	0090858071	000020	Z010	1100022001	旭テック（株）　東京支店	F3A449001	C-1Z 5/0.1A	2025/08/05	1.000	 1.00000	2025/08/08	D300	D74	00004427	E90	P311100	0080920558	000020	1.000	2025/08/07	2025/08/07	4180.0000	4180.0000	5000.00000	5000.00	JPY	5000	019017563-1.2.3.4	和光電機	D110					E	JP		8					             0.0000	             0.0000	             0.0000	HALB	5000.00000	1.00000	JPY	5000.0000	0.00000	0.00000		0.0000	791.7300	0.0000		00000	0.00000	0.00000	0.00000		0.0000	500		その他電力調整			JP	2100447000	（株）和光電機	埼玉県三郷市彦川戸１－２４１	2025/08/07			E19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3410005	岡野	048-953-5893	
P100	0000346804	000030	0090858072	000030	Z010	1100022001	旭テック（株）　東京支店	F3A449401	PT(420/3V) 3Φ	2025/08/05	1.000	 1.00000	2025/08/08	D300	D74	00004427	E90	P311100	0080920558	000030	1.000	2025/08/07	2025/08/07	3813.3410	3813.3410	6000.00000	6000.00	JPY	6000	019017563-1.2.3.4	和光電機	D110					E	JP		8					             0.0000	             0.0000	             0.0000	HALB	6000.00000	1.00000	JPY	6000.0000	0.00000	0.00000		0.0000	2685.4500	0.0000		00000	0.00000	0.00000	0.00000		0.0000	600		その他電力調整			JP	2100447000	（株）和光電機	埼玉県三郷市彦川戸１－２４１	2025/08/07			E19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3410005	岡野	048-953-5893	
P100	0000338800	000010	0090858073	000010	Z010	1100066004	（株）アルメックステクノロジーズ（サイト90日用）	A00A2105700	MRS-6008AT	2024/12/19	1.000	 1.00000	2025/08/08	D300	D75	00003281	M10	P311200	0080919981	000010	1.000	2025/08/07	2025/08/07	0.0000	0.0000	1155000.00000	1155000.00	JPY	1155000	C34CW00055	ちの技研	D110					M	JP		8	40162263	M-0338800-10			             0.0000	             0.0000	             0.0000	UNBW	1150000.00000	1.00000	JPY	1150000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	713085.00000	1.00000	JPY	713085.0000	115500		その他鍍金			JP	2180213829	株式会社ちの技研	長野県茅野市豊平376-1	2025/08/07			M19	3			5000.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZM102	3910213	めっき工場　清水	0266-72-5353	
P100	0000341283	000010	0090858074	000010	Z010	1100074000	因幡電機産業（株）	A00A1921400	UG1-4250F	2025/03/10	6.000	 1.00000	2025/08/08	D200	D72	00005067	E30	P310200	0080920080	000010	6.000	2025/08/07	2025/08/07	70873.0000	70873.0000	118000.00000	708000.00	JPY	708000	155-083X66770571、66770581	株式会社制電社様	D110					E	JP		8					             0.0000	             0.0000	             0.0000	FERT	118000.00000	1.00000	JPY	118000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	70800		電気炉その他			JP	2180212535	株式会社制電社	広島県福山市曙町６－９－１６	2025/08/07			E12	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZE123	7210952	資材課　IHI機械システム殿向け支給品	084-957-8820	
P100	0000341283	000020	0090858075	000020	Z010	1100074000	因幡電機産業（株）	31930004900	660GH-350S 350A AC660V ｼﾔﾀﾞﾝK*	2025/03/10	6.000	 1.00000	2025/08/08	D200	D72	00005067	E90	P310200	0080920080	000020	6.000	2025/08/07	2025/08/07	3095.0000	3095.0000	9900.00000	59400.00	JPY	59400	155-083X66770571、66770581	株式会社制電社様	D110					E	JP		8					             0.0000	             0.0000	             0.0000	ROH	9900.00000	1.00000	JPY	9900.0000	0.00000	0.00000		0.0000	3095.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	5940		電気炉その他			JP	2180212535	株式会社制電社	広島県福山市曙町６－９－１６	2025/08/07			E12	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				7210952	資材課　IHI機械システム殿向け支給品	084-957-8820	
