プラント	受注伝票番号	受注明細番号	請求伝票番号	請求明細番号	伝票タイプ	受注先コード	受注先名	品目コード	品目名	受注日	受注数	社内レート	指定納期日	営業所	営業グループ	営業員	品目階層	利益センタ	出荷伝票番号	出荷明細番号	請求済数	請求登録日	請求転記日	標準原価	材料費単価	建値単価	建値	単位	JPY契約換算金額	得意先発注番号	件名	出荷ポイント	入庫番号	販社／直販	直販/販社区分名	得意先グループ	CM記号	国名コード	関係会社コード	地域コード	ネットワーク／指図番号	WBS番号	TECO	COMP	製造時間（生産実績）	設計時間（生産実績）	検査時間（生産実績）	品目タイプ	製品単価	製品単価 社内レート	製品単価 単位	JPY製品換算単価	見積製造原価	見積製造原価 社内レート	見積製造原価 単位	JPY見積製造換算原価	材料費（設計予算：単価）	加工費（設計予算：単価）	購買伝票番号	購買伝票明細	SES請求単価	見積材費	見積材費 社内レート	見積材費 単位	JPY見積換算材費	JPY税換算金額	特裁番号	用途	エンドユーザコード	エンドユーザ名	国名コード（出荷先）	出荷先コード	出荷先名	出荷先住所	出庫転記日	条件グループ１	条件グループ２	用途コード	指定納品書区分	原価区分１	原価区分２	運賃	梱包費	搬入据付費	工事費	取説費用	立会費用	倉庫保管料	諸費用	販売手数料	特記事項	見積書番号	間接費キー	出荷先郵便番号	出荷先部署	出荷先電話番号	廃棄物引取
P200	0000342071	000010	0090857749	000011	Z010	1101579001	（株）安川電機　行橋工場	S00A0145802	DCA200DB160 R	2025/04/01	144.000	 1.00000	2025/08/05	E200	E25	00002756	SA0	P323010	0080919752	900001	133.000	2025/08/04	2025/08/04	1864.1550	1227.3210	1660.00000	220780.00	JPY	220780	4555493647	20250821	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1660.00000	1.00000	JPY	1660.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	22078		汎用インバータ			JP	2100207000	（株）安川電機　インバータ工場	福岡県行橋市西宮市２－１３－１	2025/08/04			S10	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250821			8240031		0930-25-5701	
P200	0000342071	000010	0090857749	000012	Z010	1101579001	（株）安川電機　行橋工場	S00A0145802	DCA200DB160 R	2025/04/01	144.000	 1.00000	2025/08/05	E200	E25	00002756	SA0	P323010	0080919752	900002	11.000	2025/08/04	2025/08/04	1864.1550	1227.3210	1660.00000	18260.00	JPY	18260	4555493647	20250821	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1660.00000	1.00000	JPY	1660.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	1826		汎用インバータ			JP	2100207000	（株）安川電機　インバータ工場	福岡県行橋市西宮市２－１３－１	2025/08/04			S10	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250821			8240031		0930-25-5701	
P200	0000342070	000010	0090857750	000011	Z010	1101579001	（株）安川電機　行橋工場	S00A0145802	DCA200DB160 R	2025/04/01	144.000	 1.00000	2025/08/05	E200	E25	00002756	SA0	P323010	0080919753	900001	144.000	2025/08/04	2025/08/04	1864.1550	1227.3210	1660.00000	239040.00	JPY	239040	4555471473	20250821	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1660.00000	1.00000	JPY	1660.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	23904		汎用インバータ			JP	2100207000	（株）安川電機　インバータ工場	福岡県行橋市西宮市２－１３－１	2025/08/04			S10	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250821			8240031		0930-25-5701	
P200	0000342069	000010	0090857751	000011	Z010	1101579001	（株）安川電機　行橋工場	S00A0145802	DCA200DB160 R	2025/04/01	360.000	 1.00000	2025/08/05	E200	E25	00002756	SA0	P323010	0080919754	900001	360.000	2025/08/04	2025/08/04	1864.1550	1227.3210	1660.00000	597600.00	JPY	597600	4555471472	20250820	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1660.00000	1.00000	JPY	1660.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	59760		汎用インバータ			JP	2100207000	（株）安川電機　インバータ工場	福岡県行橋市西宮市２－１３－１	2025/08/04			S10	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250820			8240031		0930-25-5701	
P200	0000340501	000010	0090857752	000011	Z010	1101579001	（株）安川電機　行橋工場	S00A0145802	DCA200DB160 R	2025/02/13	144.000	 1.00000	2025/08/05	E200	E25	00002756	SA0	P323010	0080919756	900001	63.000	2025/08/04	2025/08/04	1864.1550	1227.3210	1660.00000	104580.00	JPY	104580	4555373731	20250806	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1660.00000	1.00000	JPY	1660.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	10458		汎用インバータ			JP	2100207000	（株）安川電機　インバータ工場	福岡県行橋市西宮市２－１３－１	2025/08/04			S10	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250806			8240031		0930-25-5701	
P200	0000340501	000010	0090857752	000012	Z010	1101579001	（株）安川電機　行橋工場	S00A0145802	DCA200DB160 R	2025/02/13	144.000	 1.00000	2025/08/05	E200	E25	00002756	SA0	P323010	0080919756	900002	81.000	2025/08/04	2025/08/04	1864.1550	1227.3210	1660.00000	134460.00	JPY	134460	4555373731	20250806	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1660.00000	1.00000	JPY	1660.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	13446		汎用インバータ			JP	2100207000	（株）安川電機　インバータ工場	福岡県行橋市西宮市２－１３－１	2025/08/04			S10	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250806			8240031		0930-25-5701	
P200	0000340500	000010	0090857753	000011	Z010	1101579001	（株）安川電機　行橋工場	S00A0145804	DCA240DB160 R	2025/02/13	72.000	 1.00000	2025/08/05	E200	E25	00002756	SA0	P323010	0080919757	900001	72.000	2025/08/04	2025/08/04	1864.1550	1227.3210	1720.00000	123840.00	JPY	123840	4555373729	20250806	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1720.00000	1.00000	JPY	1720.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	12384		汎用インバータ			JP	2100207000	（株）安川電機　インバータ工場	福岡県行橋市西宮市２－１３－１	2025/08/04			S10	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250806			8240031		0930-25-5701	
P200	0000340499	000010	0090857754	000011	Z010	1101579001	（株）安川電機　行橋工場	S00A0145802	DCA200DB160 R	2025/02/13	144.000	 1.00000	2025/08/05	E200	E25	00002756	SA0	P323010	0080919758	900001	144.000	2025/08/04	2025/08/04	1864.1550	1227.3210	1660.00000	239040.00	JPY	239040	4555373726	20250807	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1660.00000	1.00000	JPY	1660.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	23904		汎用インバータ			JP	2100207000	（株）安川電機　インバータ工場	福岡県行橋市西宮市２－１３－１	2025/08/04			S10	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250807			8240031		0930-25-5701	
P200	0000340498	000010	0090857755	000011	Z010	1101579001	（株）安川電機　行橋工場	S00A0145804	DCA240DB160 R	2025/02/13	72.000	 1.00000	2025/08/05	E200	E25	00002756	SA0	P323010	0080919759	900001	72.000	2025/08/04	2025/08/04	1864.1550	1227.3210	1720.00000	123840.00	JPY	123840	4555373723	20250807	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1720.00000	1.00000	JPY	1720.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	12384		汎用インバータ			JP	2100207000	（株）安川電機　インバータ工場	福岡県行橋市西宮市２－１３－１	2025/08/04			S10	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250807			8240031		0930-25-5701	
P200	0000344290	000010	0090857756	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	450F70160	SS303H(SFB30AA160) R	2025/06/02	56.000	 1.00000	2025/08/05	E200	E22	00004546	S80	P321010	0080919736	900001	28.000	2025/08/04	2025/08/04	5251.4460	3931.9430	4980.00000	139440.00	JPY	139440	2056A0043		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	4980.00000	1.00000	JPY	4980.0000	0.00000	0.00000		0.0000	3251.3100	0.0000		00000	0.00000	0.00000	0.00000		0.0000	13944		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000344290	000010	0090857756	000012	Z010	1101709001	富士電機機器制御（株）　吹上事業所	450F70160	SS303H(SFB30AA160) R	2025/06/02	56.000	 1.00000	2025/08/05	E200	E22	00004546	S80	P321010	0080919736	900002	28.000	2025/08/04	2025/08/04	5251.4460	3931.9430	4980.00000	139440.00	JPY	139440	2056A0043		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	4980.00000	1.00000	JPY	4980.0000	0.00000	0.00000		0.0000	3251.3100	0.0000		00000	0.00000	0.00000	0.00000		0.0000	13944		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000345469	000010	0090857757	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	450F80160	SS503H(SFB50AA160) R	2025/07/01	56.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919760	900001	14.000	2025/08/04	2025/08/04	6117.4190	4399.9510	5880.00000	82320.00	JPY	82320	2057A0049		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	5880.00000	1.00000	JPY	5880.0000	0.00000	0.00000		0.0000	4624.4200	0.0000		00000	0.00000	0.00000	0.00000		0.0000	8232		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000345469	000010	0090857757	000012	Z010	1101709001	富士電機機器制御（株）　吹上事業所	450F80160	SS503H(SFB50AA160) R	2025/07/01	56.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919760	900002	6.000	2025/08/04	2025/08/04	6117.4190	4399.9510	5880.00000	35280.00	JPY	35280	2057A0049		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	5880.00000	1.00000	JPY	5880.0000	0.00000	0.00000		0.0000	4624.4200	0.0000		00000	0.00000	0.00000	0.00000		0.0000	3528		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000344306	000010	0090857758	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	S00A0035701	SS401B60 R	2025/06/02	720.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919761	900001	139.000	2025/08/04	2025/08/04	936.9440	679.8510	1160.00000	161240.00	JPY	161240	2056A0059		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1160.00000	1.00000	JPY	1160.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	16124		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000344306	000010	0090857758	000012	Z010	1101709001	富士電機機器制御（株）　吹上事業所	S00A0035701	SS401B60 R	2025/06/02	720.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919761	900002	293.000	2025/08/04	2025/08/04	936.9440	679.8510	1160.00000	339880.00	JPY	339880	2056A0059		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1160.00000	1.00000	JPY	1160.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	33988		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000344306	000010	0090857758	000013	Z010	1101709001	富士電機機器制御（株）　吹上事業所	S00A0035701	SS401B60 R	2025/06/02	720.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919761	900003	288.000	2025/08/04	2025/08/04	936.9440	679.8510	1160.00000	334080.00	JPY	334080	2056A0059		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1160.00000	1.00000	JPY	1160.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	33408		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000344305	000010	0090857759	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	S00A0035601	SS201B60 R	2025/06/02	100.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919762	900001	16.000	2025/08/04	2025/08/04	621.8600	420.5570	870.00000	13920.00	JPY	13920	2056A0058		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	870.00000	1.00000	JPY	870.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	1392		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000344305	000010	0090857759	000012	Z010	1101709001	富士電機機器制御（株）　吹上事業所	S00A0035601	SS201B60 R	2025/06/02	100.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919762	900002	84.000	2025/08/04	2025/08/04	621.8600	420.5570	870.00000	73080.00	JPY	73080	2056A0058		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	870.00000	1.00000	JPY	870.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	7308		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343256	000010	0090857760	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	453F71080	SS403 R	2025/05/07	27.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919768	900001	23.000	2025/08/04	2025/08/04	3311.7570	2024.4660	3740.00000	86020.00	JPY	86020	2055A0046		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3740.00000	1.00000	JPY	3740.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	8602		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343256	000010	0090857760	000012	Z010	1101709001	富士電機機器制御（株）　吹上事業所	453F71080	SS403 R	2025/05/07	27.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919768	900002	4.000	2025/08/04	2025/08/04	3311.7570	2024.4660	3740.00000	14960.00	JPY	14960	2055A0046		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3740.00000	1.00000	JPY	3740.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	1496		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343254	000010	0090857761	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	453F50080	SS303 R	2025/05/07	81.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919769	900001	81.000	2025/08/04	2025/08/04	2918.6460	1821.4380	3480.00000	281880.00	JPY	281880	2055A0044		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3480.00000	1.00000	JPY	3480.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	28188		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343252	000010	0090857762	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	453F90080	SS302 R	2025/05/07	108.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919770	900001	70.000	2025/08/04	2025/08/04	2568.7770	1606.0470	2960.00000	207200.00	JPY	207200	2055A0042		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	2960.00000	1.00000	JPY	2960.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	20720		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343252	000010	0090857762	000012	Z010	1101709001	富士電機機器制御（株）　吹上事業所	453F90080	SS302 R	2025/05/07	108.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919770	900002	38.000	2025/08/04	2025/08/04	2568.7770	1606.0470	2960.00000	112480.00	JPY	112480	2055A0042		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	2960.00000	1.00000	JPY	2960.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	11248		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343250	000010	0090857763	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	453F40080	SS203 R	2025/05/07	135.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919771	900001	9.000	2025/08/04	2025/08/04	2860.7730	1799.5110	3370.00000	30330.00	JPY	30330	2055A0040		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3370.00000	1.00000	JPY	3370.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	3033		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343250	000010	0090857763	000012	Z010	1101709001	富士電機機器制御（株）　吹上事業所	453F40080	SS203 R	2025/05/07	135.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919771	900002	118.000	2025/08/04	2025/08/04	2860.7730	1799.5110	3370.00000	397660.00	JPY	397660	2055A0040		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3370.00000	1.00000	JPY	3370.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	39766		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343250	000010	0090857763	000013	Z010	1101709001	富士電機機器制御（株）　吹上事業所	453F40080	SS203 R	2025/05/07	135.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919771	900003	8.000	2025/08/04	2025/08/04	2860.7730	1799.5110	3370.00000	26960.00	JPY	26960	2055A0040		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3370.00000	1.00000	JPY	3370.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	2696		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343249	000010	0090857764	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	451F21160	SS802H(SPA80AA160) R	2025/05/07	56.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919772	900001	48.000	2025/08/04	2025/08/04	5122.3700	3775.7440	7120.00000	341760.00	JPY	341760	2055A0039		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	7120.00000	1.00000	JPY	7120.0000	0.00000	0.00000		0.0000	3893.5900	0.0000		00000	0.00000	0.00000	0.00000		0.0000	34176		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343249	000010	0090857764	000012	Z010	1101709001	富士電機機器制御（株）　吹上事業所	451F21160	SS802H(SPA80AA160) R	2025/05/07	56.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919772	900002	8.000	2025/08/04	2025/08/04	5122.3700	3775.7440	7120.00000	56960.00	JPY	56960	2055A0039		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	7120.00000	1.00000	JPY	7120.0000	0.00000	0.00000		0.0000	3893.5900	0.0000		00000	0.00000	0.00000	0.00000		0.0000	5696		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343248	000010	0090857765	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	450F91160	SS803H(SFB80AA160) R	2025/05/07	24.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919773	900001	24.000	2025/08/04	2025/08/04	6735.0150	4901.6800	10120.00000	242880.00	JPY	242880	2055A0038		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	10120.00000	1.00000	JPY	10120.0000	0.00000	0.00000		0.0000	5529.2600	0.0000		00000	0.00000	0.00000	0.00000		0.0000	24288		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343246	000010	0090857766	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	451F10160	SS502H(SPA50AA160) R	2025/05/07	104.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919774	900001	45.000	2025/08/04	2025/08/04	4716.3610	3445.5410	4550.00000	204750.00	JPY	204750	2055A0036		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	4550.00000	1.00000	JPY	4550.0000	0.00000	0.00000		0.0000	3291.5900	0.0000		00000	0.00000	0.00000	0.00000		0.0000	20475		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343246	000010	0090857766	000012	Z010	1101709001	富士電機機器制御（株）　吹上事業所	451F10160	SS502H(SPA50AA160) R	2025/05/07	104.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919774	900002	59.000	2025/08/04	2025/08/04	4716.3610	3445.5410	4550.00000	268450.00	JPY	268450	2055A0036		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	4550.00000	1.00000	JPY	4550.0000	0.00000	0.00000		0.0000	3291.5900	0.0000		00000	0.00000	0.00000	0.00000		0.0000	26845		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343244	000010	0090857767	000011	Z010	1101709001	富士電機機器制御（株）　吹上事業所	451F21080	SS802(SPA80AA80) R	2025/05/07	168.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919775	900001	19.000	2025/08/04	2025/08/04	5122.3700	3775.7440	5040.00000	95760.00	JPY	95760	2055A0034		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	5040.00000	1.00000	JPY	5040.0000	0.00000	0.00000		0.0000	3893.5900	0.0000		00000	0.00000	0.00000	0.00000		0.0000	9576		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
P200	0000343244	000010	0090857767	000012	Z010	1101709001	富士電機機器制御（株）　吹上事業所	451F21080	SS802(SPA80AA80) R	2025/05/07	168.000	 1.00000	2025/08/06	E200	E22	00004546	S80	P321010	0080919775	900002	71.000	2025/08/04	2025/08/04	5122.3700	3775.7440	5040.00000	357840.00	JPY	357840	2055A0034		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	5040.00000	1.00000	JPY	5040.0000	0.00000	0.00000		0.0000	3893.5900	0.0000		00000	0.00000	0.00000	0.00000		0.0000	35784		SSR・SSC			JP	2180213619	富士電機機器制御株式会社　吹上工場	埼玉県鴻巣市南1-5-45	2025/08/04			S20	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3690192	79D F棟MAG検収場	048-547-1165	
